,id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,start_date,start_date_local,timezone,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,workout_type,average_speed,max_speed,Distance_km
30,11165473120,Evening Ride,26974.9,3843,3866,119.4,root='Ride',root='Ride',2024-04-12 15:27:11+00:00,2024-04-12 18:27:11+00:00,(GMT+02:00) Europe/Vilnius,,,,5,3,0,1,0,id='a11165473120' polyline=None summary_polyline='mhzmIyaktC@t@CzBEx@WnCKtAKzCBb@^rC`@tBVl@RZTTr@\\VXJd@Bd@YnCm@zDCfA?dCyAlP_@rDc@|Fo@tGKvB?`ADx@XjAlArDd@`Bx@hBh@jBnBvFFVv@zB@LNZ\\tA`AtCj@tA`A`DhCfHp@bChBvFjFlO|@|CvA~D\\vA@x@BNLV^^\\h@t@nBlEzMtAnElBtFr@xBp@bBb@~Ar@|B^d@BR~@zCNdA\\d@|AdE~@rBh@~@nBvCpBfCt@t@t@l@bBfAv@`@fA`@h@\\bCf@xCRfRW|DAjX]zCOtGAnJUxPI~Wc@fFJhZdB`Ih@d@J^ZJ@b@SLAlH`@XA|AR`@ZJBf@Un@?|`@bChBTvAFzBXj@Bj@G`B`@HN@VIJMXIFGJo@bB[j@Un@aC|Eu@dBILSh@a@tAuApGeAbEsCjMe@fByC`NyB~IyD`QaFdTwAtGiArE_FpTgBtH_A~Dg@jC_AtDiFtUo@~C}C`NuCrMOx@QlA{Bd]K`AUrAoCrJg@zAcD|KiAlDuCrJm@bBk@tA}@bBg@hA]dAa@bBg@pDq@lH]zEa@lHg@pHYfC{@~Fe@`CcA|D{EtO[|AQrA{CbYsCzUmAvL{AzR{Bh^IRsGLoM@iAEkBSiDu@}DaBkC_BoCaCUPGJYrAc@zBM^QVKHa@DWMuAeAWi@O}@Bm@N{@TmAb@}ACe@O[o@i@_@Uc@MeKBaBHeAPu@XeF|CiCx@cAN_GX_@GQUUuAUwBgDoWk@{EeHci@_BuMwBkPeBiNm@eE{A}LcCcQyAwKeFea@EaCPmC~@wTJ_BRyG\\iGLuDGmAEUIQa@k@e@a@aFaF_CkCo@eAu@{Aw@wBcAeDg@oBwCcKyBaI}AeG_IaYyBgI_CgIuD_NcBqGaCmI{@gDMq@QkBa@gH[oHKsAYyGMmBScEKsAg@wJ_@uIIgCEqGDkEPcG\\gFj@_HReDpAwN^yCz@mEl@kBz@yBlAiC`@s@hAwAnAgAxEsD|CsBxD{ChAs@dKwHt@c@PUBOCe@Me@_EkLs@}BsBeGOk@mGiQyByGeBqEU}@Go@J_CFWPe@LIh@m@d@u@h@k@jIwKlAiBFWCe@GSm@yBgFyOOs@Iw@@{@B{@b@oFlDi`@B}@AoCB[|@wFNiACw@GWIU[]kAu@Ua@YeAm@mDG{@?eAP{CXiC',10.0,7.019,12.59,26.97
31,11127917447,Afternoon Ride,82979.0,15392,15772,570.2,root='Ride',root='Ride',2024-04-07 10:15:28+00:00,2024-04-07 13:15:28+00:00,(GMT+02:00) Europe/Vilnius,,,,1,4,2,1,0,id='a11127917447' polyline=None summary_polyline='ukzmIqtktCaDsIeOmXQ}LtAy`@lAcPbAqc@dHyc@lEyNlAuHuBo^e@cVBqGbAcRnBoOxB_L~Ku\\t@uFoGubBqCyP{FoQ}@kK_AgUn@sPGqRmBuPuDwy@i@i`Ae@{F|D}BhFeLlIaFvEmKvOqArTaMtAKpQdUrJlWbq@l`BdCxCrJca@bBmKxBeHrJ_p@rFgYxFwa@jFgKpEoQjFeZ~FkUlB}CpBg@dBb@daAzj@rLjEpPfDlWdA|}AqBjHgAtGwCnVwSjRcWnXshAhI{RrDoGjOeR~OkAtMeJ[oEgEwWKaMiVy@MsM}G{@]oFqB{CwfAgu@o@_AOuCs@mBwCTiAnDwEcIwO}K?gCdBuDtAkUMeG^uA}@aBs@yNbBkcBk@sIoH_a@}JckBXoG|K}bApUqhE|m@ytF`Kq\\bEaIeAqHDqEeDRLr@dAMt@t@dIcBtICtCt@`@yAkAwLvEcGvJ{PdLicB|FmA~AyBpGyg@E{DcBeGEsAlPcNlI}IlO}HpGeAz^`AdD{@tFgEpd@}q@xMsVnSyf@n^odApDoGbFqEdh@_N|HC|`@pP`DxChExH|DdEpEn@|CaAvBeBvHwK|DcDfXkG`EyBnTq_@dOyLjj@qbA~CcEbg@mPvWuWdIkBfVc\\xEwAlNMjCj@vI|ElI[`CuAlNgO|CgAnJm@pC}Ct@uClDaF`BcAtU{GlHqAhDcChAZrEcBnAwBpDcPdFeJbE}L|Cy]lCgG`E}@|KkKCo@^Aa@s@Pc@Mj@|@QxA|AlAzC\\pCbDfGzArAlBXhBs@~DqErFu@zAcCHgC`DeBdRV~FaAjEdAjBeChJ_B|EoC|AoQlBgXpAgK`@iJhEcIO{Bi@g@Mj@Ac@r@Y~ACdBcI{@iByBaUoBkEYwUmFqm@mB}KmAaTsUelC_LiViH_c@e@w@S_EyE_SiLuYiFwWoBaPUaZ_@uFx@kC}AaISmGJmF|AwPiBea@cCqLaBqMi@oShAkw@a@zLe@F]{@CQgC\\{@`BMbCiAGlAZpAkEW}RlDgt@hDixCo@qDgI}OSsCh@{MOgDgDiMqIee@f@i{@MeOo@uSlAmSx@cFr@mW|Col@`@gBFyGlDel@nEidA|JaiBrBcKdMiU}DmOa@_KbByIbEaNf@oGKeFyA{Iq]gxA_GqQcRab@{OsZoEoLyD_G_BwDk@yD_NaWsNg[gB{BuYeOl@{g@e@yAiEsD}A_EmH}m@gAsEhBsCeAkJ?_EcS}eBvKiCBo@dAc@C{AoNqj@',10.0,5.391,13.138,82.98
32,11083695988,Afternoon Ride,80278.2,12602,13638,599.5,root='Ride',root='Ride',2024-04-01 10:15:45+00:00,2024-04-01 13:15:45+00:00,(GMT+02:00) Europe/Vilnius,,,,10,3,0,1,0,id='a11083695988' polyline=None summary_polyline='qkzmI_tktCeDaJyN{WY_AEuDv@u]hBsY`Aed@dHmc@rEuOhAeGoC_l@EaRdAyRlBiOpBwJhLc^p@uE_EukAmAkUuCeRaFiOaAqHoAgXj@oOCuUoBoO}DgaAe@mz@c@uEfEaCfFsL~HmElAcCiAuJBmIyCiRs@_I|@cVu@k]eAuFiIeLuEgPkAuGsE{`@k@mA_MqLgZufAcAaHa@cg@s@wGyAgCoHoDiCaD_CeQuAkCe`@oVqBgC{DqXu@cK{CqL_A_HKy`@_AgOfByLBsByGom@{AcF_GmMiMma@_IaZiGwK}M_LmByD}BkNgAg^mA{NiCmHiBeJqJoPqDkMKiNb@}Q{@gMx@qSHqd@~@aZ`C_Qt[k{ApFkZ|@kUiBop@^_J~@uDrAuBxKoJjm@ap@xACvG`DtPiBjS[~Cw@|MoHp@cATmBM{JgAiOiE}[uDiPoLasAUiE^aOy@mBiGwE[gBr_@ufAdKo\\bKqMpG}ClHItHjDbOzAzQz@|EdEtElB|KvSpCzHx@p@fJuD|@p@~@fDn@TnNsAnEtAvGUfI`BdFnCdE|EpOrLlTtEdGlCrN`IjG@rI{C|EU~GoE`M\\lXyL~KbAbI{CrCRn^nNfLnJrInDzBxD`BjAhGLnGeDfBZt@xCc@re@pLra@tCzE`FbAjGa@nRiHtAj@nG~F~L`HxCIzN}EvEKzNbMxB`EvHzIbFxJlC~CzAt@nBEzFqBpBE`BtLmExIqJp[an@~tFuUjiEsLbhA@pHlJpcB|Hzb@j@bIkBndBHjBj@JPvA^XX|EKp@w@f@`@hJuAlTU~AeAv@{@fCx@cCt@s@gAnCXvC`N|JpHzK|A|@tDE|fAvt@rBtCn@~FlDXxAjA@tId@rAxUd@Px@CjK`Fd]sKfIkRlB}NzQiGzKyEnMeYviAuQpVaVhSsIbEgG|@yrAfBgW@{KaAcMgCuNkFgbAak@yD?sBbDsFbTiGd]qD|NuArD_ChDo@zBmGvc@eHb`@iHhf@{BnHmA~ImBlGkGnYaBaBks@_eBkH{SsRuVgBXeT~LsOfAyEtKoIzEiF|KqH|EHx@pB\\R`Ar@tcAnDbx@pBxQFtQs@tPt@fPjArOdFrOdDvRjGhbBi@jEyLj_@{B|KuA`LeAtRCdMVvOzBja@iArGaGjTsFd^iArd@uA|R{@vVK|QfAZ~QsDjM|@nChAzGrHqAjNyBzGyAzB{GnEsDxFy@uHcD_KcPeZ?i@tRcEvOpAfDlCtCbE|R|QjH~@{Gw@mOcP_AYkBfNwAzEmBhDyCfB',10.0,6.37,16.072,80.28
33,11079176102,Evening Walk,9304.2,8634,10134,20.6,root='Walk',root='Walk',2024-03-31 17:32:15+00:00,2024-03-31 20:32:15+00:00,(GMT+02:00) Europe/Vilnius,,,,0,3,0,3,0,id='a11079176102' polyline=None summary_polyline='umzmIqbgtCZw@TiB~@iAl@yALKF]RCD[?s@PYVMDh@r@hC~BnGJl@\\Ct@Vp@?Z[AIBf@Ks@BRFEANEAWg@AqAWm@DIGICUIAKm@ECAQDGKJ?SGAO[A]YMGOUkASaD?wAVu@TWV@FSt@k@JSAI\\E?OH?NYLEMy@BMQoBkAmH?e@e@gEIKaAcIEIEFWqDMc@Q}AS}@Em@WoA@gAr@kFRcACwAIm@YUAUOLkAy@Ww@OQKcAGK@KU_@g@DKLGpCS`Bm@bCO\\@Fk@tBI?c@vAc@fAYXiAzBy@tCIf@@TYZEREAQ\\E?qAhCg@j@HTR@NLALVNJIdBr@HLp@NDJICz@Lb@bAr@j@`@h@Ph@FAF@BFGDFJJSGDFG@FCDEGDN@[IP?d@IRCzAOXCL@`@IZ?b@IJE^j@R@IHLNN@FOHH?@PCAFHUDDC?RIBBRGVDXH@BL`@VBJ?|@HnB\\bADd@EFH?NXV|@PP@b@F?Jf@`@~@LLRr@RlAh@bAPp@VKXZFX^l@p@lCTG^BK@Vh@ZlBHDG?LDBNf@ULJBMEGLMTHNR?SSEBO@OSUPa@p@[@IG@EUB?EED@?GM[GAZPNIH?`@VBEDLCABJIEAL{@mBQc@?MKGBEu@f@q@n@CLFDIB?n@GRKFAREMHCD?NPBMXHT?RE@KLJ\\GHOCCFBAORGJPZHPOB\\LAQBCe@CAD@@PRDAj@L@HM@LCA^T@v@Rn@CQ?FW@Xn@IQ?s@MQJATQAGFMPB\\\\d@fA\\jBR^Hr@FHEz@c@|Aq@d@?Tc@l@_@Vy@~AC\\F^AVEL?KUZJ~@RcBC?H?P\\Z~@AJl@hAJ|@JJJr@XTBJEDx@lC`@~@|B`Hz@bCt@dBF^|@dCj@~BXTJT`@hBPX~AtEj@xBlAbDN~@|@|CvBzF~EfOZh@t@|Bj@l@J^Bl@Jj@n@?`AlA~@SJc@^m@^]fAsAFOj@~@EB?M?RDQG?ELFDc@qAGG?Fo@sAQQ{Am@GB?Gg@?@G[c@FDIOHEa@Ci@eBMIk@^{@t@AJm@h@OCKOyJmYQiAyFoP]aBe@o@i@_CmB}FoBqE_@sAkAvAUz@OHWj@UR@He@b@ALc@CAYBBKe@c@mAB^Eo@aA_DqBqF{IaXw@gB',,1.078,5.845,9.3
34,11068176291,👍,56373.8,9333,10470,369.1,root='Ride',root='Ride',2024-03-30 09:49:52+00:00,2024-03-30 11:49:52+00:00,(GMT+02:00) Europe/Vilnius,,,,3,3,1,1,0,id='a11068176291' polyline=None summary_polyline='qkzmIetktCuD}JsEsHgHmNMsC?eJnA}\\tA_SBuH`@mHN{KPsC`BcJvCeSfAqFxDsMb@wBX{CcC{c@WmNBeHlAeTxBoPbBcIbFsPnEsLb@wBHcBuGw`BgAaIaB}IuDqK{@gD[_DqA{WEkDf@_IJsFIiQOaCaBuK]gNwCok@Kmb@YwMGkOa@sCBm@`EyCfFsKdA_AnGiDhEeK|OqArT}L|AG`OlQpBpDdErMbb@tcA~Rpe@bB|A^m@tCcO|DaPhBwKpByFlFq\\~@cJjDiSbCqLhG}b@T}@pDmG|AiF`DcMvEwW|ByJvC}Kp@qAz@y@xA[rAXdT|LlXdPdNtHxLrFtE`B`KrBdR~A|eBiBbGw@|E}AzDyBnTgRtB{B|LwPnAsBt@wBbG{U`Nkl@jE}LfCuFbEoGpGsI~EqFdBe@rHG|Cg@~HgFxBkBHm@]mD{AaIkBuMB}JO{@cVw@UaA?wJO}@gGOQg@G{COw@[{@oA_Bol@sa@@`@`a@nXvJpH|AdCRbERj@jDP`BzADdI^vAjBVjRLVtAMvGJtB~EnZVp@V?nP{MpHcFxEC`FiAvH`@fBz@lBpEx@vDdDj[PzCKz]?pb@NbBbBxGd@|D?vDi@`JgHjj@g@j@oC`AkEnDyIfFyD|D}@nBmHf]}Lzt@uE~R}BbMcHrYuEbNcEnKoAhF}@~JMx\\I|Cw@|FyApFYtB_@jPm@jH?rATrBjBfJ\\vGHtHKzH{B|QuA|CyPnUoDpI_AlFShFK`NKr@cVhIwEdEsBbD}@xB_A`DkAbGwB`T{A~KqEbS}Q|q@oGrR_P~a@uGrX_BjFgA|A}@d@sAFcA_@aCuB{SmVeBaAwBs@ILAx@}AdM_@`JLv@bAp@v@lBcAv@BSSHP?KBN]L{AKi@aAoARmG^}FdAoHR_@dEzAnHdI^bA?bBuBz~@oBxhAyE~_DsB`~@StBa@pAoGhM_AjC?x@_Er_@sClOG|B|@lI[|Em@jDyAxEgF~G_EdIyAe@uSkAmNcBwJg@oAq@uCl@uH_A{@i@gBXmPk@qTmAuzBzB{D]eDcAkGaEeCwCiBwC{AcDCs@YOa@y@Y_AOuB{@eAkEqLkGeRGm@aC}FuOme@[c@sUss@jAaBxGmFDu@_AoGN[`G_Gbb@}[v@qBlCaB~GuF`DqDfDmFt@_@|BkET{@kO_o@_@_Au\\yByLoL_ByBw@]a@rAuA~KqAhE',10.0,6.04,13.12,56.37
35,11063679318,Afternoon Ride,26692.6,6725,8315,85.7,root='Ride',root='Ride',2024-03-29 15:37:55+00:00,2024-03-29 17:37:55+00:00,(GMT+02:00) Europe/Vilnius,,,,0,2,0,2,0,id='a11063679318' polyline=None summary_polyline='qhzmIybktC@rESjD]nCa@lMa@pCsAhFqDjHsA|EqAvBoAlCmCnKaBlIi@`EwAbOYlG?tLIlG]lIqAxPwBnOFnAj@dEWv@oAlAYByA~ASf@M~@JTE?d@fCdA~DDxAj@|D?dAaAjAwJfIcAxAg@|AW|BBlCTvCNn@b@\\bLq@xKzDR]bBqFj@kAtBgDfAkAxGmFlXaSh@u@GaAeCeIw@qB}EmOkFkN{EiN]mACo@HsBLi@bCqCjBwCfBmBvEaHtAfE~AlE`@n@zDnLCT}AbCmLpPyAhBeI}Tk@wBHqCNg@dEuFnAuAnGkJDi@Ge@_CeIJi@lBwA`@k@Zb@?MN@GNwCvBF\\TMx@aAt@a@Fa@CDBSYF{BjBMp@`@jBv@|B@Z`AvBo@{BoB{FLu@zAeAh@o@VmBpHyF~@}@j@}@hBaBx`@wZf@k@ZkAlFuDbEuDlC{C~C_Fb@i@ZFd@xA~BtFF`@tD|K~BjHBf@wG`NgB~CiAhCUzA?lArBvYtJzo@bL`\\`KzUvAnEt@zGDnIC^kBV}CCqC]aCwAg@wAOMiEjA{Mq@eE@}@\\i@d@mC`Ea@VwDnFU@OKu@uBMmBo@o@u@cCoAmC}HwUu@}CuDsKA]Po@Fy@Ge@Q@DKKPDDDaAMq@KMeAf@e@YSFIbAELQ\\gFzDeAl@IIBRINeKhHp@BxA|Gx@fCnDlOrEnQ?TMNAQUPARw@XMVKCIp@EGM?[z@RSDk@Xm@ECn@YNNFQGEHBAJNEJUE?VM|AvEJjA`@rARtAb@fA`ClKLtAVf@FjBGjAiAjIkAxKSfAg@tA}@bBc@pAK|@Vx@p@dAp@\\B^OzDzDpA`@ZN\\pBzg@|@zSTVxBZvGrBtGj@jTvC|KnB]GVIpD~@b@EN_B@qCWmPQ}FCyGHmO[oP|Dc[PwBBgBCeCu@wKo@eN?oANOH_@MSwBGwB\\mI@gEk@sCiAuCaB{BsBmD}EiBqDIq@rFoIfCxE|BZN[Dn@sCg@wBmEMKo@f@eEzF[AMUs@{BM{Ai@m@o@}BsAqCaJmXOiAk@mA}D}L[m@[^UANdCr@nBRfACCCLFo@SYy@yB?yBo@k@IWNo@E[q@gBa@kBc\\y`ADa@e@{Aw@uAYOa@uByC}I_@{AKqAVqGbEcc@OmANy@`@{@LcBr@wEB}@Ew@Oa@eBeAa@i@eAqGAoANaDf@qG?oF',10.0,3.969,12.256,26.69
36,11028894093,Afternoon Ride,27020.4,4328,4409,134.9,root='Ride',root='Ride',2024-03-24 13:32:30+00:00,2024-03-24 15:32:30+00:00,(GMT+02:00) Europe/Vilnius,,,,2,1,0,1,0,id='a11028894093' polyline=None summary_polyline='ohzmI_bktC?|DQjCUxB[dIIjDIz@QfAeBlGoArC_@n@c@j@a@jAiAdEaBtCy@jBoA`FMp@s@hCeA|EgAbHu@pHk@~GMvD?dJQrNMjCg@nHIxBi@~EyAtKQv@Gn@?n@HbAf@zB@d@Mb@u@|@e@\\qBlBS^Ih@?\\Fz@XfBj@pBb@|Cd@rCH~@C^KV[\\uIrHi@^s@r@Yf@Wh@Yz@WfBCr@?p@@bALrBPhAJTNJ~ACdGa@vA?f@LtHhC^VHV?\\e@lCSdB{A~P}@bLO~BS~FIfE?pBDpGd@xMd@pHtBbc@\\pFLxATrAd@lBpHhXrArEz@dDzAhFdBpGfApDbO`j@nCpJtAjFvAnDpA`CfBpB|GvGd@l@Lh@Bn@?r@UzGqAnZm@hM?x@F|A|Gfi@bCxQjBbOrCjTlApI\\tCF|@ZhC|@`GF|@xAtK|@rHj@`Dz@bGAPD\\rF`c@\\zDRbAFp@V^VBlEQdD_@zCqAbEgC|Ae@nDIjIEd@Pl@`@NPFZ?`@C\\q@lDGd@@z@Hd@Zn@zArA`@Nd@GRUTk@t@eENi@Fi@n@uC|AsIPq@l@aBbEyEd@]@@l@mATEtBcBjMaMnL{K~@u@zC}C`EmD^Sj@QTe@EKH{@NsALi@f@uENaAxAqN^yAhDwKhB{Gf@gCx@sF\\mCNaBz@oOv@mJl@{FZcBLk@b@sA`C{Ep@kB~GuTxB{HfB}Ft@uCTaAR{AVeDZkGPyAh@sIZ_Dl@gDlAeFfDeP~AwG|AqHrBoI~AmHn@cDn@aC\\gBnAuFr@qCxB{Jr@mCbC_L|CqMhCuL~AwGv@sDtA{FbD{M^uBlEsRVoAv@iDp@mCf@uAvA{C~CoHVg@l@yABa@CKWYk@Qk]yB_@QqBYaDG_AS{DMo@Qi@c@M?k@ZuAHiCQ}@[mBQ]M]WQAk@Zc@@oAKq@DIKSCsF[_AMgAEWN_AIUDwIk@eJ]iH@_Rb@ia@`@gFJaQRg@KIUC_@BgGOub@EsAs@iF_@eBmA}CyFyMsOec@SeAgJqm@iBaYCeAHcAT{@hDcHjAqBr@{AnCiFD[E_@W_AuDaMyFyOCYD[rC_EHY?m@k@iAo@wBkDmNg@{BqB}HqC_MM]SMQE}CIiNeAaFUg@KkA}@cEkEiDeDgB{B[MYDUn@[lBS|B]pC_@bBu@|B',10.0,6.243,12.43,27.02
37,11021878027,Afternoon Ride,17439.6,2731,2731,98.5,root='Ride',root='Ride',2024-03-23 14:25:49+00:00,2024-03-23 16:25:49+00:00,(GMT+02:00) Europe/Vilnius,,,,1,1,0,1,0,id='a11021878027' polyline=None summary_polyline='yeymIufltCvEzEv@h@d@PlCH|E^tDPd@DABbCP~@BzACZDLNP`@hAnFl@zBVr@X|Af@zB`AtDdAtE`CjJn@hBf@~@HDF?PGx@eAXY~@s@`Ai@|@[hBa@bAEpAFtEf@z@X`@XRTXb@\\t@`AlCj@tAl@nBd@`CP\\Zb@\\\\hCtBzBxBt@n@TNfAhAhGnFzBxArChAvAd@xCl@tBn@h@Jb@PnA\\vAf@`EnAbDz@lC`AvBf@`Cx@pA\\z@\\~@LvCp@bANTA`ASRKh@OpBc@z@ALDN@TJN@t@^RPb@Rr@l@pBlCb@^bBjAbAl@\\Z|@h@^\\zCfBXJZBX?`AO`AYZORAd@QxA[nDcAnFqAR?t@PRJPR^v@hBzCx@hAj@p@r@f@hAb@fBb@v@VdA\\~@b@r@n@x@p@f@d@`Ax@bDbDTPLDNIL]nAmIRwBBqAMeH@}@Hk@Na@TWZKZBZJlAj@h@r@Pb@J|@Cx@Ot@aCxF]~@Mb@]`BcA~GMdAOd@ANDZFHFD\\CJBFF|BjD~B`EbAbBhDhGbDbFhB~Cp@|@pAnB~ApBf@x@VZ~AdC`GzKVf@@Lu@dH_AfIQxBq@pGm@~D{AbHM`AEtAB`Aj@rEHxAE~AY~CKl@e@xB[hAu@vBa@r@cBpBONaArAm@dAs@`BgAzBUp@KLMBYW[I{DQcFc@sBKkMy@]Ug@EWGc@AmCWu@CcCWoBMc@OYYUIMDe@VmANaDQm@UwBYSIQQSIK@]RUFmKk@qCUU?GBKLG?sMw@wDOcEKuBDcAC_V`@qED}_@d@_QXaAGmDHcNJaHT_CQuAQm@OmBo@yAs@sA{@u@i@cA}@gAqAg@u@SU}AgCqAsCGWA_@EGQIUi@e@{AGc@Ag@Ga@OWQIQSSk@YkA_@k@Qe@g@_BwCkIuAkEkBmFI{@Q_@sBuGq@iBcAaDSe@A[COKSUICG_@qAOw@m@kBEEQEGIq@{BgGuQqBiGe@qAiDiK{@aC{A{Ek@yAaCmHAOBOd@o@n@g@n@o@\\c@HGp@m@TMPSRKVU\\OHQ@[IyA]qCO_B}@iG_A}FWuBW}AMuAg@sDiBsMYwAAe@@i@~@{GBq@Aq@EUOa@IKUIq@_@Y[_@sA_@kBWcBCu@@[P{DXeDDcA@iCGoB@m@',10.0,6.386,10.7,17.44
38,10970788939,Lunch Run,41133.8,7082,8993,215.3,root='Ride',root='Ride',2024-03-16 09:33:26+00:00,2024-03-16 11:33:26+00:00,(GMT+02:00) Europe/Vilnius,,,,5,4,5,1,0,id='a10970788939' polyline=None summary_polyline='skzmIetktC{CoI{DmGoC}FwCoFa@q@[QqACsBj@kJ`FwClBm@`A_AxBkGnOiVnk@c]ty@sNr]sBvEcAhB{BlCmHnGws@zl@qC|A_D|@uDRmDOupAmXoTyIaCuA}AqAcBmCu@cBcAgD{@oFe@gFe@mH[eDi@}C_AgCiAiB}@aAaMsKyIqHsBwAgA_@cAKuAH}`@hI}S`ByBd@y@b@_Az@eGjHiCrDaE~H{@z@g@TyVtA_JVDB{@RaFPyB@uAO{CcAwOiOcUqQ{EcDsEiC_C{@qCm@sC[iBDuj@lKaJ|AoBNmFCoDc@kCo@kC_@}D{AkEeCoEsDyEgFoCmFsCeHmBiGiCmMs@}E{@mEiAkFaAiDuAgHq@cB_AwDy@aC}AkD_@sAgDeGoCmE[QeEyEeD{DmAkB{@y@S_@yAiA}B}CmBaByDyBeCiAcH}BaD{AgEoAeDsByB{C_CsHmA}CuAeFu@kBw@gCoBeEoB{Cy@eAmBkBo@_AyCwCeAo@gC{CqDuC{P{P{C_CuAo@aASmF_@cEFqGb@UWGg@bA}InAoInKkn@fDcSjHod@ZmACDj@kE`H{a@v@iDtAuEjEsLvBqDnM{M|AqBxC{ElKkRdB_ChCuBhOmIpAkAr@q@xB{DrOkUdDoEtCgDzGuJlBaCh@_@hCg@|I[tAQlCqAvBaCdBoDbAmDfHm_@xAoHj@uBZ{@tAoCtGsInKyNr@uAx@qCxAwIdBsHbSst@`@oAp@sAfD_EpEiDDGAWFDBQPAl@g@pAi@dDiCpAaCfAyAxCgFlAcBpAoAjDyAvCe@rCUhCg@xCkAvIuB`CE`HhAjHrAnZ`HnJp@`Ei@`By@jBuAhAkA~CyDfBqChBgEj@y@BDLq@n@_B`BcDpAsBhDyCvKiKtAkAzAw@xS`BzAArEc@lBX`BjAdDrDxBtChF`I|DnFz@f@r@HlDExY{AdCLhE|@lKFrQ`BrD@lBMjAYKABC^InK{A|Q}CdA[p@BJj@l@lQnAtZxAl\\|@bZXrD~@fItAzUPjE?tGqA|u@BlAJx@VfAn@bBtGvNhBxDlA`D`@xAnAjHMj@LWN^d@`CbCnOV|BrE`XrEbYt@rDn@dB`EvJfPv^^bA|c@ztA^n@`@`@hBt@l@`@j@v@\\x@dBbI|A~KtC~Ld@fAr@fAn@b@hAVbBYhEaCnAg@XAb@RV`@Rl@\\~Bh@pIDFd@tHhAhZRtD|AbV^tB',10.0,5.808,11.1,41.13
39,9931795016,Evening Run,9028.7,3203,3247,63.7,root='Run',root='Run',2023-09-27 16:02:18+00:00,2023-09-27 19:02:18+00:00,(GMT+02:00) Europe/Vilnius,,,,0,2,0,1,0,id='a9931795016' polyline=None summary_polyline='kbhnIynzpCMA[Is@G{@U[Oy@GEEGCa@Ag@Iy@a@wAYKKEMAUBM^cBNi@PyAXwAPgA\\}ARgBNu@AQKO]C]Sq@[mBmAa@]MQAS?wAEm@GkBG]QUO]KeBFaAFa@?mAPwA?w@?SYw@Eo@Mk@Ay@Jy@FgAKaBLoA@QHSCc@DUDeAImAK[OMMEMBQCU?e@MSCc@DUA}@Oo@EAAC]EIKIMA_@HK?]KsABWCSMkADKEGAE@m@Kq@EUDCAQNMFK?}AMWDQAm@DGB]BMDa@?_BZcCFUAq@Da@Ge@@QIWBGCKDc@IYDKAM@ICUAUISAWM_@O_@ESMk@Oo@c@a@OkBgAWMw@o@[Qc@e@OIOEUOKEc@]y@e@kDoBq@m@}AaAIEWEKEYU]a@m@]YWs@c@a@YWYi@[YGo@WWQ_@[{AaAaBiAeA_ASS_@Ye@k@IEa@_@QM_@i@aAcAoB}Bs@cAWU_AuAk@OO?QGY?_@Mc@@k@M_@ESEWB]LWBMAME[QQQ_@}@c@w@c@k@Ws@GGOIU?OEMSKEc@@SJwAd@W?s@NWCWBCBKT[HONq@\\]VGBSMSa@G[M]ECYEQ@c@AWJ_@^y@?a@JULWZOZQFONQFc@d@OFMTUz@MdAa@h@o@h@]\\MX?b@Jd@\\tD@v@ELKNONYF[R]NKLSJ]Lo@b@s@XELARLtATbCVdBGj@?JThBDt@XhBBfAbAdDhAdEXj@b@n@j@nAz@zAp@~AvArCpAvB\\r@B?BEBSFGF?h@`ABIb@|@h@x@l@~A~@nBRh@NT^v@^`@\\z@`@p@vAlBd@d@XRZd@hAhAt@~@VPF@DEfBuEP[RYVm@DUj@eAVs@JOJY`AkB^_ANm@HCZ_A`@o@Z_A\\q@NaA@JF@DDRd@Zf@P^l@`At@fAnA|B\\\\PX`@b@`AbB|@fAL\\LPRNLCDEb@}@l@cEXeAd@uBZaB`@iCp@}CVeBLo@HKh@h@r@h@~Az@h@d@n@^h@RrA|@r@l@j@^pGnD\\X`@RNFVPLT`A\\j@\\zApAp@d@\\b@nAz@DFTTRJd@`@LPTNTV^Xd@j@PFn@f@XPb@d@p@^j@f@\\TfA~@LFHL\\t@NTXCd@P',0.0,2.819,4.454,9.03
